firm_id,sector,city,gender,is_poor,has_debt_true,debt_type_x,total_revenue_diary,sales_cash,sales_credit,autoconsumo_imputed,cogs,gross_profit,transport_exp,rent_exp,utilities_exp,guild_exp,total_op_exp_conventional,labor_imputed,depreciation_imputed,total_op_exp_adjusted,interest_paid,net_income_conventional,net_income_adjusted,accounting_gap_bs,accounting_gap_pct,cash_flow_operating,loans_received,debt_payments_total,household_draws,household_injections,eh_nonresponder_x,eh_yi_tot_annual,eh_yi_net_annual,diary_yi_tot_annualized,diary_yi_net_conv_annualized,diary_yi_net_adj_annualized,ratio_diary_eh_income,gross_margin_pct,net_margin_conventional_pct,net_margin_adjusted_pct,interest_burden_pct,labor_imputed_pct_gross_profit,roa_adjusted_annualized,hourly_return_adjusted_bs,hourly_vs_minwage_ratio,typology,eh_nonresponder_y,eh_yi_tot,eh_yi_net,eh_ci_tot,eh_ci1,eh_ci2,eh_ci3,eh_ci4,eh_ci5,eh_ci6,eh_ci7,eh_ci8,total_revenue_diary_annual,cogs_annual,gross_profit_annual,transport_exp_annual,rent_exp_annual,utilities_exp_annual,guild_exp_annual,total_op_exp_conventional_annual,labor_imputed_annual,depreciation_imputed_annual,total_op_exp_adjusted_annual,interest_paid_annual,net_income_conventional_annual,net_income_adjusted_annual,accounting_gap_bs_annual,cash_flow_operating_annual,household_draws_annual,tool_value,inventory_init,receivables_init,payables_init,cash_initial,debt_amount,debt_type_y,monthly_interest_rate,years_operating,age,shadow_wage_per_hour,owner_hours_weekly,family_hours_weekly,n_family_workers,current_assets,noncurrent_assets,total_assets,accum_depreciation,net_fixed_assets,total_assets_net,current_liab,noncurrent_liab,total_liab,book_equity,retained_earnings_est,gross_margin,ebitda_weekly,ebitda_margin,net_margin_conv,net_margin_adj,roa_conventional,roa_adjusted,roe_conventional,roe_adjusted,earnings_per_bv_conv,earnings_per_bv_adj,debt_to_assets,debt_to_equity,equity_multiplier,current_ratio,quick_ratio,cash_ratio,interest_coverage,debt_service_coverage,asset_turnover,inventory_days,receivable_days,payable_days,cash_conversion_cycle,total_hours_weekly,revenue_per_hour,value_added_per_hour,net_income_per_hour_adj,mw_multiple,effective_annual_rate,ebitda_annual,debt_ebitda,dupont_check,fcf_annual,pv_going_concern_g0,pv_going_concern_g2,pv_going_concern_g5,tobin_q_g0,tobin_q_g2,payback_years,extraction_rate
F238,gastronomia,La Paz,F,False,False,ninguno,1532.99,1500.4,0.0,32.59,548.28,984.71,10.52,0.0,0.0,61.3,71.82,1133.58,141.74,1347.14,0.0,912.89,-362.43,1275.32,139.7,848.4,0.0,0.0,243.4,0.0,False,67600,30350,79715.48,47470.51,-18846.13,1.179,64.2,59.5,-23.6,0.0,115.1,-50.0,-4.16,-0.305,II_Precaria,False,67600,30350,39550,29050,1450,2050,4850,1250,0,350,550,79715.48,28510.559999999998,51204.92,547.04,0.0,0.0,3187.6,3734.6399999999994,58946.159999999996,7370.4800000000005,70051.28,0.0,47470.28,-18846.36,66316.64,44116.799999999996,12656.800000000001,36851.16,197.74,0.0,39.26,609.38,0.0,ninguno,0.0,1,37,13.6,62.1,25.0,1,807.12,36851.16,37658.280000000006,7370.4800000000005,29480.680000000004,30287.800000000003,39.26,0.0,39.26,30248.540000000005,18988.112,0.642346003561667,1054.63,0.6879562162832114,0.5954963828857331,-0.2364203288997319,1.567306968482359,-0.6222426191403799,1.569341197955339,-0.6230502364742232,1.569341197955339,-0.6230502364742232,0.0012962314859448357,0.0012979138827857474,1.0012979138827858,20.558329088130414,15.521650534895569,0.3975107469716045,,,2.6319336498524155,2.524585977967462,0.0,0.5012402422120085,2.023345735755454,87.1,17.600344431687716,11.305510907003445,-4.161079219288175,-0.3051223203982692,0.0,54840.76000000001,0.0007158908811621136,1.569341197955339,36746.31999999999,204146.2222222222,229664.49999999994,282663.99999999994,6.740212964369223,7.582739584915376,0.8242403593067281,0.15877468215709173
F239,gastronomia,Cochabamba,F,False,False,ninguno,1105.52,1086.83,0.0,18.69,277.84,827.68,37.84,101.96,56.48,61.14,257.42,2869.2,98.57,3225.19,0.0,570.26,-2397.51,2967.77,520.4,612.85,0.0,0.0,24.22,297.83,False,57200,21350,57487.04,29653.55,-124670.49,1.005,74.9,51.6,-216.9,0.0,346.7,-449.6,-12.86,-0.943,II_Precaria,False,57200,21350,34150,26150,1700,0,4700,1250,0,350,0,57487.04,14447.679999999998,43039.36,1967.6800000000003,5301.92,2936.96,3179.28,13385.84,149198.4,5125.639999999999,167709.88,0.0,29653.52,-124670.52000000002,154324.04,31868.2,1259.44,25628.27,175.54,0.0,50.2,1924.5,0.0,ninguno,0.0,2,52,16.96,71.0,115.5,3,2100.04,25628.27,27728.31,10251.279999999999,15376.990000000002,17477.030000000002,50.2,0.0,50.2,17426.83,23722.816000000003,0.7486793545119038,668.8299999999999,0.6049913163036399,0.5158296548230696,-2.1686717562775892,1.6967139153506057,-7.133392801866221,1.7016014960839119,-7.1539413651249255,1.7016014960839119,-7.1539413651249255,0.002872341582065145,0.002880615694305849,1.002880615694306,41.83346613545817,38.33665338645418,1.7408097546855779,,,3.289291143861399,4.422617333717247,0.0,1.264756694500432,3.1578606392168154,186.5,5.9277211796246645,4.437962466487935,-12.855281501340484,-0.9426480762202251,0.0,34779.159999999996,0.0014433931124270974,1.7016014960839116,26742.56,148569.77777777778,167141.0,205712.0,8.500859572695004,9.563467019281878,0.6535286823699751,0.021908242275128446
F240,gastronomia,Santa Cruz,F,False,True,prestamista_informal,1283.23,1261.27,0.0,21.96,331.78,951.45,35.19,0.0,57.23,0.0,92.42,3052.32,168.49,3313.23,131.66,727.37,-2493.44,3220.81,442.8,789.42,0.0,188.68,191.87,0.0,False,67600,31600,66727.96,37823.21,-129658.91,0.987,74.1,56.7,-194.3,10.3,320.8,-281.1,-13.44,-0.986,IV_Riesgo_critico,False,67600,31600,35500,25600,1350,1950,5150,1100,0,350,0,66727.96,17252.559999999998,49475.4,1829.8799999999999,0.0,2975.96,0.0,4805.84,158720.64,8761.48,172287.96,6846.32,37823.24,-129658.88,167482.12,41049.84,9977.24,43806.2,224.15,0.0,44.21,2089.71,5436.71,prestamista_informal,0.1049,6,51,18.2,66.9,118.6,3,2313.86,43806.2,46120.06,52568.88,0.0,2313.86,44.21,5436.71,5480.92,1.0,90775.77600000001,0.7414493115030042,1027.52,0.8007294093810151,0.5668274588343477,-1.9430967168785018,16.3463822357446,-56.035749786071754,37823.24,-129658.88,37823.24,-129658.88,2.368734495604747,5480.92,2313.86,52.33793259443565,47.2678127120561,1.6284765786336042,7.804344523773356,4.963417025202872,28.838373972496175,4.729188016155284,0.0,0.9327566459702213,3.7964313701850627,185.5,6.917681940700809,5.1291105121293805,-13.441725067385445,-0.9856506272951562,2.3103634852803134,53431.04,0.10257932467719139,37823.24,32288.359999999997,179379.77777777778,201802.24999999997,248371.99999999997,77.52404111647972,87.21454625603967,0.07166235758025494,0.14952113027282715
F241,gastronomia,Cochabamba,F,False,False,ninguno,2701.91,2677.94,0.0,23.97,610.09,2091.82,83.81,204.88,250.14,0.0,538.83,2661.36,462.26,3662.45,0.0,1552.99,-1570.63,3123.62,201.1,1421.36,0.0,0.0,280.24,275.83,True,0,0,140499.32,80755.61,-81672.63,,77.4,57.5,-58.1,0.0,127.2,-66.0,-7.09,-0.52,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,140499.32,31724.68,108774.64000000001,4358.12,10653.76,13007.279999999999,0.0,28019.160000000003,138390.72,24037.52,190447.4,0.0,80755.48,-81672.76000000001,162428.24,73910.72,14572.48,120187.93,408.44,0.0,3.88,3180.79,0.0,ninguno,0.0,4,45,13.5,59.1,162.4,4,3589.23,120187.93,123777.15999999999,96150.08,24037.84999999999,27627.07999999999,3.88,0.0,3.88,27623.19999999999,129208.768,0.7742004729987306,2015.25,0.745861261107883,0.574774881472736,-0.581303596344808,2.9230552052551344,-2.956257411206687,2.9234657823858217,-2.9566726519737045,2.9234657823858217,-2.9566726519737045,0.00014044191423776966,0.00014046164093950019,1.0001404616409395,925.0592783505155,819.7912371134021,1.1772375837833238,,,5.085565322140453,4.686324968447278,0.0,0.04451802193119048,4.641806946516088,221.5,12.19823927765237,9.443882618510159,-7.090880361173816,-0.5199578656034313,0.0,104793.0,3.702537383222162e-05,2.923465782385822,49873.2,277073.3333333333,311707.5,383639.99999999994,10.029048793188908,11.282679892337521,0.5539464080909184,0.10371922084747455
F242,gastronomia,Cochabamba,M,False,False,ninguno,2399.44,2387.02,0.0,12.42,347.09,2052.35,45.42,0.0,293.16,0.0,338.58,2028.36,192.85,2559.79,0.0,1713.77,-507.44,2221.21,129.6,1640.1,0.0,0.0,262.79,0.0,False,93600,38050,124770.88,89116.09,-26386.83,1.333,85.5,71.4,-21.1,0.0,98.8,-50.0,-2.57,-0.188,II_Precaria,False,93600,38050,58850,46950,2250,0,8050,1600,0,0,0,124770.88,18048.68,106722.2,2361.84,0.0,15244.320000000002,0.0,17606.16,105474.72,10028.199999999999,133109.08,0.0,89116.04,-26386.88,115502.92,85285.2,13665.080000000002,50141.34,375.02,0.0,97.4,2281.66,0.0,ninguno,0.0,7,28,11.35,72.8,124.6,3,2656.68,50141.34,52798.02,70197.4,0.0,2656.68,97.4,0.0,97.4,2559.2799999999997,249524.91199999998,0.8553454139299169,1906.62,0.7946104090954555,0.7142374887473744,-0.21148267929183476,33.54413779604619,-9.932276375024468,34.82074645994186,-10.310274764777596,34.82074645994186,-10.310274764777596,0.03666230031467847,0.03805757869400769,1.0380575786940078,27.27597535934291,23.42566735112936,0.9509135464941819,,,46.96496378939128,7.563283298279986,0.0,1.964332017632315,5.598951280647671,197.39999999999998,12.155217831813578,10.396909827760892,-2.570618034447822,-0.1884974782245397,0.0,99144.23999999999,0.0009824070465414836,34.820746459941866,75257.0,418094.44444444444,470356.25,578900.0,157.37478523738068,177.04663339205325,0.03530143375367075,0.10952138832394226
F243,gastronomia,Santa Cruz,F,True,True,IFD/cooperativa,1877.24,1834.81,0.0,42.43,105.43,1771.81,38.59,0.0,64.62,0.0,103.21,1144.14,171.42,1418.77,85.88,1582.72,267.16,1315.56,83.1,1521.69,0.0,477.45,266.11,0.0,True,0,0,97616.48,82301.67,13892.55,,94.4,84.3,14.2,4.6,64.6,29.5,3.96,0.29,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,97616.48,5482.360000000001,92134.12,2006.6800000000003,0.0,3360.2400000000002,0.0,5366.92,59495.280000000006,8913.84,73776.04,4465.76,82301.44,13892.320000000002,68409.12,79127.88,13837.720000000001,44569.9,252.38,0.0,0.08,2281.04,22318.06,IFD/cooperativa,0.0167,5,37,16.95,67.5,0.0,0,2533.42,44569.9,47103.32,44569.2,0.7000000000043656,2534.1200000000044,0.08,22318.06,22318.140000000003,1.0,164602.88,0.943837761820545,1840.02,0.9801730199654812,0.8431100978031578,0.1423153139715753,32.4773254620933,5.48210818745757,82301.44,13892.320000000002,82301.44,13892.320000000002,8.807057282212352,22318.140000000003,2534.1200000000044,31667.75,28513.0,1.2151030235878204,21.42547741034001,10.743144319170758,38.52085931210828,16.75671061367732,0.0,0.005311581143886939,16.751399032533435,67.5,27.810962962962964,26.249037037037038,3.9579259259259265,0.2902255590052373,0.2198709318557106,95681.04,0.23325561678677412,82301.43999999999,70214.04000000001,390078.00000000006,438837.75000000006,540108.0,153.93035846763348,173.17165327608768,0.03609135722713013,0.14175598218661442
F244,gastronomia,Tarija,F,False,True,prestamista_informal,2319.04,2290.22,0.0,28.82,986.2,1332.84,38.1,172.25,0.0,0.0,210.35,1129.68,250.44,1590.47,55.63,1066.86,-313.26,1380.12,129.4,1369.08,0.0,87.23,139.06,0.0,True,0,0,120590.08,55476.51,-16289.73,,57.5,46.0,-13.5,2.4,84.8,-24.4,-4.35,-0.319,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,120590.08,51282.4,69307.68,1981.2,8957.0,0.0,0.0,10938.199999999999,58743.36,13022.88,82704.44,2892.76,55476.719999999994,-16289.52,71766.23999999999,71192.16,7231.12,65114.28,295.18,0.0,101.21,1351.11,2728.31,prestamista_informal,0.0883,4,54,15.69,72.0,0.0,0,1646.29,65114.28,66760.56999999999,52091.52,13022.760000000002,14669.050000000003,101.21,2728.31,2829.52,11839.530000000002,88762.752,0.5747378225472609,1372.93,0.5920251483372431,0.460043811232234,-0.1350817579688147,3.7818890793882347,-1.1104686397551304,4.685719787863199,-1.37585867006545,4.685719787863199,-1.37585867006545,0.19289047347987767,0.2389892166327548,1.2389892166327547,16.266080426835295,13.349570200573066,0.5826160825169036,24.679669243214093,16.910149792300643,8.220715042896437,2.095173392820929,0.0,0.718383694990874,1.3767896978300551,72.0,32.208888888888886,18.511666666666667,-4.350833333333333,-0.31903655094552635,1.7604732947666988,71392.36,0.03963337253454011,4.685719787863199,58169.280000000006,323162.6666666667,363558.00000000006,447456.00000000006,22.030238268099612,24.784018051612065,0.25217864137221574,0.059964468055747205
F245,gastronomia,Cochabamba,F,False,False,ninguno,1835.52,1797.16,0.0,38.36,448.22,1387.3,14.95,105.07,125.16,0.0,245.18,2454.78,89.93,2789.89,0.0,1142.12,-1402.59,2544.71,222.8,1357.43,0.0,0.0,142.38,472.35,False,72800,29000,95447.04,59390.14,-72934.78,1.311,75.6,62.2,-76.4,0.0,176.9,-285.8,-9.14,-0.67,II_Precaria,False,72800,29000,41150,30300,1450,2100,5250,2050,0,0,0,95447.04,23307.440000000002,72139.59999999999,777.4,5463.639999999999,6508.32,0.0,12749.36,127648.56000000001,4676.360000000001,145074.28,0.0,59390.23999999999,-72934.68,132324.92,70586.36,7403.76,23381.98,173.89,0.0,32.25,1961.71,0.0,ninguno,0.0,2,24,17.53,64.3,89.1,2,2135.6,23381.98,25517.579999999998,9352.720000000001,14029.259999999998,16164.859999999999,32.25,0.0,32.25,16132.609999999999,47512.191999999995,0.7558076185495118,1232.05,0.6712266823570432,0.6222323919107391,-0.7641376830543932,3.674033675515903,-4.511927724706554,3.6813782766706686,-4.520947323464709,3.6813782766706686,-4.520947323464709,0.0019950683148508555,0.001999056569271804,1.0019990565692718,66.22015503875969,60.82821705426357,1.0687489103905161,,,5.904600472877588,2.715697648476194,0.0,0.5036589174958725,2.2120387309803213,153.39999999999998,11.965580182529337,9.043676662320731,-9.143350717079532,-0.6704607723108276,0.0,64066.6,0.0005033824176716105,3.6813782766706686,65910.0,366166.6666666667,411937.5,507000.0,22.652015957247183,25.48351795190308,0.24525656197845544,0.07756929916317992
F246,gastronomia,La Paz,F,True,True,prestamista_informal,1452.93,1443.09,0.0,9.84,421.74,1031.19,31.24,0.0,0.0,0.0,31.24,3055.02,162.54,3248.8,100.33,899.62,-2317.94,3217.56,357.7,929.2,0.0,189.69,204.69,101.65,True,0,0,75552.36,46780.45,-120532.67,,71.0,61.9,-159.5,6.9,296.3,-273.0,-11.36,-0.833,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,75552.36,21930.48,53621.880000000005,1624.48,0.0,0.0,0.0,1624.48,158861.04,8452.08,168937.6,5217.16,46780.24,-120532.88,167313.12,48318.4,10643.88,42260.68,149.29,0.0,14.13,1738.94,6710.91,prestamista_informal,0.0647,7,38,16.56,73.9,130.1,4,1888.23,42260.68,44148.91,59164.56,0.0,1888.23,14.13,6710.91,6725.04,1.0,130984.672,0.7097313704032541,1162.49,0.8001004866029333,0.6191764228145884,-1.5953555918041475,24.774651393103593,-63.83379143430621,46780.24,-120532.88,46780.24,-120532.88,3.561557649227054,6725.04,1888.23,133.63269639065817,123.06723283793347,1.1968505020888824,11.586664008771056,7.583051716804026,40.012265454949876,2.4779010764926257,0.0,0.2345283824157064,2.2433726940769194,204.0,7.122205882352941,5.05485294117647,-11.362450980392158,-0.8331822649466222,1.121910436236805,60449.48,0.111250584785841,46780.24,39866.32,221479.55555555556,249164.5,306664.0,117.29479753820009,131.9566472304751,0.04736404062376462,0.14088084078379548
F247,gastronomia,Santa Cruz,F,True,False,ninguno,4167.53,4124.85,0.0,42.68,1146.48,3021.05,56.25,241.9,135.69,0.0,433.84,1090.14,459.78,1983.76,0.0,2587.21,1037.29,1549.92,59.9,3070.92,0.0,0.0,512.29,0.0,False,156000,70300,216711.56,134534.92,53939.08,1.389,72.5,62.1,24.9,0.0,36.1,43.6,10.75,0.788,I_Viable,False,156000,70300,84950,66050,2800,0,11850,4250,0,0,0,216711.56,59616.96,157094.6,2925.0,12578.800000000001,7055.88,0.0,22559.68,56687.280000000006,23908.559999999998,103155.52,0.0,134534.92,53939.08,80595.84,159687.84,26639.079999999998,119542.79,377.31,0.0,59.5,3913.44,0.0,ninguno,0.0,6,57,12.02,57.8,38.7,1,4290.75,119542.79,123833.54,143451.36,0.0,4290.75,59.5,0.0,59.5,4231.25,322883.808,0.7249018003469682,3046.99,0.7311261106698692,0.6208017698732823,0.24889802832853034,31.354639631766013,12.571014391423411,31.79554977843427,12.74778847858198,31.79554977843427,12.74778847858198,0.013867039561848161,0.014062038404726735,1.0140620384047268,72.11344537815125,65.77210084033614,0.9390310327700101,,,50.50668531142574,2.3037209545740005,0.0,0.3632858837485172,1.9404350708254832,96.5,43.18683937823834,31.306217616580312,10.749119170984455,0.7882080611407737,0.0,158443.47999999998,0.0003755282325280914,31.79554977843427,135779.28,754329.3333333334,848620.5,1044456.0,175.80360853774593,197.77905960496417,0.03160091878525206,0.12292413012023908
F248,gastronomia,La Paz,M,False,False,ninguno,850.59,849.26,0.0,1.33,229.36,621.23,11.74,0.0,31.42,0.0,43.16,2465.04,116.46,2624.66,0.0,578.07,-2003.43,2581.5,446.6,536.26,0.0,0.0,77.03,350.31,False,36400,17950,44230.68,30059.43,-104178.57,1.215,73.0,68.0,-235.5,0.0,396.8,-335.3,-11.22,-0.823,II_Precaria,False,36400,17950,18850,13550,600,1200,2850,650,0,0,0,44230.68,11926.720000000001,32303.96,610.48,0.0,1633.8400000000001,0.0,2244.3199999999997,128182.08,6055.92,136482.32,0.0,30059.640000000003,-104178.36,134238.0,27885.52,4005.56,30280.17,80.76,0.0,4.68,710.56,0.0,ninguno,0.0,9,47,15.28,64.0,114.5,4,791.3199999999999,30280.17,31071.489999999998,54503.28,0.0,791.3199999999999,4.68,0.0,4.68,786.64,108214.70400000001,0.7303518734055185,694.5300000000001,0.816527351603005,0.6796106232144747,-2.355341586428244,37.98670575746854,-131.65136733559117,38.21270212549578,-132.43460795281197,38.21270212549578,-132.43460795281197,0.005914168730728403,0.005949354215397132,1.005949354215397,169.0854700854701,151.82905982905982,0.8353730939700678,,,55.894808674114145,2.4647715381932334,0.0,0.14283222881060342,2.32193930938263,178.5,4.765210084033614,3.480280112044818,-11.223697478991596,-0.8230077914315598,0.0,36115.560000000005,0.00012958403524685757,38.21270212549578,21829.6,121275.55555555555,136435.0,167919.99999999997,153.2572859975175,172.41444674720722,0.03624986257192069,0.09056066965282922
F249,gastronomia,Cochabamba,F,False,False,ninguno,1296.22,1276.1,0.0,20.12,373.82,922.4,8.43,0.0,100.36,0.0,108.79,2303.22,140.31,2552.32,0.0,813.61,-1629.92,2443.53,300.3,727.52,0.0,0.0,90.47,347.2,True,0,0,67403.44,42307.64,-84755.92,,71.2,62.8,-125.7,0.0,249.7,-225.5,-10.79,-0.792,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,67403.44,19438.64,47964.799999999996,438.36,0.0,5218.72,0.0,5657.08,119767.43999999999,7296.12,132720.64,0.0,42307.72,-84755.84,127063.56000000001,37831.04,4704.44,36481.89,160.58,0.0,15.22,939.76,0.0,ninguno,0.0,12,38,16.68,64.9,86.1,2,1100.34,36481.89,37582.229999999996,87553.44,0.0,1100.34,15.22,0.0,15.22,1085.12,203077.056,0.7116075974757371,953.9200000000001,0.7359244572680564,0.6276789433892395,-1.2574408665195724,38.44967919006853,-77.026955304724,38.98897817752876,-78.1073429666765,38.98897817752876,-78.1073429666765,0.013832088263627607,0.014026098496018876,1.014026098496019,72.29566360052561,61.74507227332457,0.7250003857369891,,,61.25692058818184,3.0069552190894018,0.0,0.2850034776095447,2.721951741479857,151.0,8.584238410596027,6.108609271523179,-10.794172185430464,-0.791511694545536,0.0,49603.840000000004,0.0003068310840451062,38.988978177528764,30534.920000000002,169638.44444444447,190843.25,234884.0,154.16911540473353,173.4402548303252,0.036035463659312025,0.0697952508061903
F250,gastronomia,La Paz,F,False,False,ninguno,1291.54,1276.63,0.0,14.91,263.98,1027.56,28.06,0.0,0.0,130.46,158.52,1679.46,161.92,1999.9,0.0,869.04,-972.34,1841.38,211.9,1025.86,0.0,0.0,88.15,0.0,True,0,0,67160.08,45189.85,-50561.91,,79.6,67.3,-75.3,0.0,163.4,-117.3,-9.17,-0.673,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,67160.08,13726.960000000001,53433.119999999995,1459.12,0.0,0.0,6783.92,8243.04,87331.92,8419.84,103994.8,0.0,45190.08,-50561.68,95751.76000000001,53344.719999999994,4583.8,42100.36,191.43,0.0,52.73,805.6,0.0,ninguno,0.0,1,37,16.77,67.0,39.0,1,997.03,42100.36,43097.39,8419.84,33680.520000000004,34677.55,52.73,0.0,52.73,34624.82,18076.032000000003,0.7956083435278815,1030.96,0.7982408597488271,0.6728711460736795,-0.7528531830218189,1.3031508858036396,-1.4580522557101063,1.305135449079591,-1.4602727176632255,1.305135449079591,-1.4602727176632255,0.001520580317813686,0.0015228960035026896,1.0015228960035027,18.9082116442253,15.277830457045326,0.6237514904687428,,,1.9367019873087918,5.076180013637397,0.0,1.3982498674141979,3.677930146223199,106.0,12.18433962264151,9.693962264150944,-9.17301886792453,-0.6726362692313838,0.0,53609.92,0.0009835866197897701,1.3051354490795908,44924.87999999999,249582.66666666663,280780.49999999994,345575.9999999999,7.197240481714153,8.09689554192842,0.7719007819275201,0.06825185437539681
F251,gastronomia,Cochabamba,F,False,True,proveedor,2045.28,1995.65,0.0,49.63,426.85,1618.43,62.2,163.95,199.84,0.0,425.99,2953.68,135.85,3515.52,85.58,1106.86,-1982.67,3089.53,279.1,991.64,0.0,279.46,175.76,0.0,True,0,0,106354.56,57556.56,-103099.0,,79.1,54.1,-96.9,4.2,182.5,-261.4,-10.7,-0.785,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,106354.56,22196.2,84158.36,3234.4,8525.4,10391.68,0.0,22151.48,153591.36,7064.2,182807.04,4450.16,57556.719999999994,-103098.84,160655.56,51565.28,9139.52,35321.38,407.04,0.0,43.17,3708.71,11977.92,proveedor,0.0309,1,49,17.62,67.5,117.8,3,4115.75,35321.38,39437.13,7064.2,28257.179999999997,32372.929999999997,43.17,11977.92,12021.09,20351.839999999997,23022.688,0.791299968708441,1328.2899999999997,0.6494416412422748,0.541177736055699,-0.9693880544473129,1.7779274226954433,-3.184723780022383,2.8280843402856943,-5.065824023773772,2.8280843402856943,-5.065824023773772,0.3713315415070555,0.5906635468832303,1.5906635468832304,95.33819782256197,85.90942784340977,1.813301846201987,15.521032951624209,9.354946256449873,3.2852929901618424,6.675131779313576,0.0,0.7079536136816211,5.967178165631955,185.3,11.037668645439826,8.734106853750674,-10.69978413383702,-0.7845904369096409,0.44078266809114863,69071.07999999999,0.17403940983693902,2.8280843402856948,44501.08,247228.22222222225,278131.75,342316.0,7.636881253016711,8.5914914096438,0.727463917729637,0.08593444418368146
F252,gastronomia,La Paz,F,False,False,ninguno,593.19,585.36,0.0,7.83,217.08,376.11,2.6,41.55,48.94,0.0,93.09,1253.46,59.32,1405.87,0.0,283.02,-1029.76,1312.78,463.8,322.76,0.0,0.0,46.82,0.0,True,0,0,30845.88,14716.96,-53547.6,,63.4,47.7,-173.6,0.0,333.3,-333.4,-14.9,-1.093,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,30845.880000000005,11288.16,19557.72,135.20000000000002,2160.6,2544.88,0.0,4840.68,65179.92,3084.64,73105.23999999999,0.0,14717.039999999999,-53547.52,68264.56,16783.52,2434.64,15422.15,56.22,0.0,8.82,584.92,0.0,ninguno,0.0,6,41,18.14,69.1,0.0,0,641.14,15422.15,16063.289999999999,18507.84,0.0,641.14,8.82,0.0,8.82,632.3199999999999,35320.896,0.6340464269458352,342.34,0.5771169439808492,0.4771152581803469,-1.7359699253190375,22.954487319462206,-83.51923136912374,23.27467105263158,-84.6842105263158,23.27467105263158,-84.6842105263158,0.013756745796549896,0.013948633603238869,1.013948633603239,72.69160997732426,66.31746031746032,0.9860584298454119,,,48.11098979941979,1.8128800442233277,0.0,0.2844112769485904,1.5284687672747372,69.1,8.584515195369033,5.442981186685963,-14.90246020260492,-1.092762958124967,0.0,17801.68,0.0004954588555686879,23.274671052631586,13698.880000000001,76104.88888888889,85618.0,105376.0,118.70245014956,133.54025641825498,0.04680236632483823,0.07892917952089548
F253,gastronomia,Santa Cruz,M,False,True,proveedor,2021.47,1986.69,0.0,34.78,608.4,1413.07,19.81,0.0,0.0,0.0,19.81,1080.9,107.62,1208.33,40.46,1352.8,164.28,1188.52,87.9,1425.33,0.0,172.16,223.51,0.0,False,72800,30200,105116.44,70345.37,8542.33,1.444,69.9,66.9,8.1,2.0,76.5,28.0,2.82,0.207,I_Viable,False,72800,30200,41500,30900,1650,0,5650,2600,0,700,0,105116.44,31636.8,73479.64,1030.12,0.0,0.0,0.0,1030.12,56206.8,5596.24,62833.159999999996,2103.92,70345.59999999999,8542.56,61803.04,74117.16,11622.52,27980.84,253.45,0.0,67.14,2245.54,7760.33,proveedor,0.0226,5,50,18.54,58.3,0.0,0,2498.99,27980.84,30479.83,27981.199999999997,0.0,2498.99,67.14,7760.33,7827.47,1.0,140691.19999999998,0.6990309032535729,1500.88,0.7424695889624877,0.6692159665985644,0.08126759239563289,28.149612443427145,3.4184050356343962,70345.59999999999,8542.56,70345.59999999999,8542.56,3.1322534303858762,7827.47,2498.99,37.22058385463211,33.44563598450998,1.110845078086739,37.095402867029165,21.892555917060214,42.063569682151595,2.916091387245233,0.0,0.7724852071005918,2.143606180144641,58.3,34.67358490566038,24.237907375643225,2.8178387650085766,0.20662560292103532,0.3075835872349344,78045.76000000001,0.10029334072728614,70345.6,68520.92,380671.7777777778,428255.75,527084.0,152.3302525331345,171.3715340997763,0.03647046770533729,0.11056805196218594
