tx_id,firm_id,sector,city,gender,is_poor,day_num,day_name,module,category,description,amount_bs,currency,usd_amount,payment_type,is_credit,counterpart,account_db,account_cr,is_imputed,capital_paid,interest_paid,cash_end,inventory_end
TX05397,F099,manufactura,Cochabamba,F,True,5,Viernes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,35.16,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1286.25,1582.49
TX05398,F099,manufactura,Cochabamba,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx2,6.92,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1364.31,1668.44
TX05399,F099,manufactura,Cochabamba,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx3,9.7,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1364.31,1668.44
TX05400,F099,manufactura,Cochabamba,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx4,82.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1364.31,1668.44
TX05401,F099,manufactura,Cochabamba,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx5,88.64,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1364.31,1668.44
TX05402,F099,manufactura,Cochabamba,F,True,6,Sábado,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,101.12,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1364.31,1668.44
TX05403,F099,manufactura,Cochabamba,F,True,6,Sábado,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,8.35,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1364.31,1668.44
TX05404,F099,manufactura,Cochabamba,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.2 hrs × Bs12.4/hr,114.12,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1364.31,1668.44
TX05405,F099,manufactura,Cochabamba,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,1364.31,1668.44
TX05406,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx1,177.67,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05407,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx2,126.04,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05408,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx3,30.67,USD,3.23,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05409,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx4,33.12,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05410,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx5,121.04,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05411,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx6,67.14,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05412,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx7,149.16,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05413,F100,manufactura,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx8,113.12,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4262.48,1860.71
TX05414,F100,manufactura,La Paz,F,True,1,Lunes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,18.12,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,4262.48,1860.71
TX05415,F100,manufactura,La Paz,F,True,1,Lunes,M3_GASTOS_OP,gasto_alquiler,Alquiler puesto / local / feria,125.97,Bs,0.0,efectivo,False,arrendador,6020,1010.0,False,0.0,0.0,4262.48,1860.71
TX05416,F100,manufactura,La Paz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.0 hrs × Bs12.2/hr,110.14,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4262.48,1860.71
TX05417,F100,manufactura,La Paz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 2.5 hrs,26.03,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,4262.48,1860.71
TX05418,F100,manufactura,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx1,72.11,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4288.19,2013.0
TX05419,F100,manufactura,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx2,153.85,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4288.19,2013.0
TX05420,F100,manufactura,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx3,50.1,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4288.19,2013.0
TX05421,F100,manufactura,La Paz,F,True,2,Martes,M1A_VENTAS,venta_credito,Venta manufactura día 2 tx4,24.63,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,4288.19,2013.0
TX05422,F100,manufactura,La Paz,F,True,2,Martes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,179.16,USD,18.86,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,4288.19,2013.0
TX05423,F100,manufactura,La Paz,F,True,2,Martes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,16.38,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,4288.19,2013.0
TX05424,F100,manufactura,La Paz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.0 hrs × Bs12.2/hr,110.14,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4288.19,2013.0
TX05425,F100,manufactura,La Paz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 2.5 hrs,26.03,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,4288.19,2013.0
TX05426,F100,manufactura,La Paz,F,True,2,Martes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,54.81,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,4288.19,2013.0
TX05427,F100,manufactura,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta manufactura día 3 tx1,136.44,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4822.92,2013.0
TX05428,F100,manufactura,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta manufactura día 3 tx2,443.83,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4822.92,2013.0
TX05429,F100,manufactura,La Paz,F,True,3,Miércoles,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,18.67,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,4822.92,2013.0
TX05430,F100,manufactura,La Paz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.0 hrs × Bs12.2/hr,110.14,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4822.92,2013.0
TX05431,F100,manufactura,La Paz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 2.5 hrs,26.03,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,4822.92,2013.0
TX05432,F100,manufactura,La Paz,F,True,3,Miércoles,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,64.2,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,4822.92,2013.0
TX05433,F100,manufactura,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta manufactura día 4 tx1,311.57,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5343.73,2013.0
TX05434,F100,manufactura,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta manufactura día 4 tx2,209.24,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5343.73,2013.0
TX05435,F100,manufactura,La Paz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.0 hrs × Bs12.2/hr,110.14,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,5343.73,2013.0
TX05436,F100,manufactura,La Paz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 2.5 hrs,26.03,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,5343.73,2013.0
TX05437,F100,manufactura,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx1,7.87,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5526.55,2013.0
TX05438,F100,manufactura,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx2,10.69,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5526.55,2013.0
TX05439,F100,manufactura,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx3,36.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5526.55,2013.0
TX05440,F100,manufactura,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx4,51.11,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5526.55,2013.0
TX05441,F100,manufactura,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx5,88.61,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5526.55,2013.0
TX05442,F100,manufactura,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx6,41.7,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5526.55,2013.0
TX05443,F100,manufactura,La Paz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.0 hrs × Bs12.2/hr,110.14,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,5526.55,2013.0
TX05444,F100,manufactura,La Paz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 2.5 hrs,26.03,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,5526.55,2013.0
TX05445,F100,manufactura,La Paz,F,True,5,Viernes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,53.42,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,5526.55,2013.0
TX05446,F100,manufactura,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx1,17.28,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5685.46,2013.0
TX05447,F100,manufactura,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx2,12.92,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5685.46,2013.0
TX05448,F100,manufactura,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_credito,Venta manufactura día 6 tx3,60.76,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,5685.46,2013.0
TX05449,F100,manufactura,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_credito,Venta manufactura día 6 tx4,106.42,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,5685.46,2013.0
TX05450,F100,manufactura,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx5,37.93,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5685.46,2013.0
TX05451,F100,manufactura,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx6,8.33,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5685.46,2013.0
TX05452,F100,manufactura,La Paz,F,True,6,Sábado,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,100.78,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,5685.46,2013.0
TX05453,F100,manufactura,La Paz,F,True,6,Sábado,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,18.32,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,5685.46,2013.0
TX05454,F100,manufactura,La Paz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.0 hrs × Bs12.2/hr,110.14,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,5685.46,2013.0
TX05455,F100,manufactura,La Paz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 2.5 hrs,26.03,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,5685.46,2013.0
TX05456,F100,manufactura,La Paz,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,5685.46,2013.0
TX05457,F101,manufactura,La Paz,M,True,1,Lunes,M1A_VENTAS,venta_credito,Venta manufactura día 1 tx1,213.53,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,1270.46,1308.75
TX05458,F101,manufactura,La Paz,M,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx2,193.59,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1270.46,1308.75
TX05459,F101,manufactura,La Paz,M,True,1,Lunes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,5.76,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1270.46,1308.75
TX05460,F101,manufactura,La Paz,M,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.1 hrs × Bs16.2/hr,148.05,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1270.46,1308.75
TX05461,F101,manufactura,La Paz,M,True,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,24.66,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1270.46,1308.75
TX05462,F101,manufactura,La Paz,M,True,2,Martes,M1A_VENTAS,venta_credito,Venta manufactura día 2 tx1,39.28,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,1226.99,1408.28
TX05463,F101,manufactura,La Paz,M,True,2,Martes,M1A_VENTAS,venta_credito,Venta manufactura día 2 tx2,115.41,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,1226.99,1408.28
TX05464,F101,manufactura,La Paz,M,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx3,33.85,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1226.99,1408.28
TX05465,F101,manufactura,La Paz,M,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx4,45.91,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1226.99,1408.28
TX05466,F101,manufactura,La Paz,M,True,2,Martes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,117.09,USD,12.33,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1226.99,1408.28
TX05467,F101,manufactura,La Paz,M,True,2,Martes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,6.14,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1226.99,1408.28
TX05468,F101,manufactura,La Paz,M,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.1 hrs × Bs16.2/hr,148.05,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1226.99,1408.28
TX05469,F101,manufactura,La Paz,M,True,3,Miércoles,M1A_VENTAS,venta_credito,Venta manufactura día 3 tx2,13.25,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,1536.82,1461.54
TX05470,F101,manufactura,La Paz,M,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta manufactura día 3 tx3,20.02,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1536.82,1461.54
TX05471,F101,manufactura,La Paz,M,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta manufactura día 3 tx4,8.64,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1536.82,1461.54
TX05472,F101,manufactura,La Paz,M,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta manufactura día 3 tx5,21.17,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1536.82,1461.54
TX05473,F101,manufactura,La Paz,M,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta manufactura día 3 tx6,41.71,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1536.82,1461.54
TX05474,F101,manufactura,La Paz,M,True,3,Miércoles,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,299.19,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,1536.82,1461.54
TX05475,F101,manufactura,La Paz,M,True,3,Miércoles,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,62.66,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1536.82,1461.54
TX05476,F101,manufactura,La Paz,M,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.1 hrs × Bs16.2/hr,148.05,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1536.82,1461.54
TX05477,F101,manufactura,La Paz,M,True,3,Miércoles,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,18.25,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1536.82,1461.54
TX05478,F101,manufactura,La Paz,M,True,4,Jueves,M1A_VENTAS,venta_contado,Venta manufactura día 4 tx2,56.58,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1687.7,1732.53
TX05479,F101,manufactura,La Paz,M,True,4,Jueves,M1A_VENTAS,venta_contado,Venta manufactura día 4 tx3,11.31,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1687.7,1732.53
TX05480,F101,manufactura,La Paz,M,True,4,Jueves,M1A_VENTAS,venta_contado,Venta manufactura día 4 tx4,67.68,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1687.7,1732.53
TX05481,F101,manufactura,La Paz,M,True,4,Jueves,M1A_VENTAS,venta_contado,Venta manufactura día 4 tx5,40.18,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1687.7,1732.53
TX05482,F101,manufactura,La Paz,M,True,4,Jueves,M1A_VENTAS,venta_contado,Venta manufactura día 4 tx6,391.99,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1687.7,1732.53
TX05483,F101,manufactura,La Paz,M,True,4,Jueves,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,318.81,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1687.7,1732.53
TX05484,F101,manufactura,La Paz,M,True,4,Jueves,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,9.11,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1687.7,1732.53
TX05485,F101,manufactura,La Paz,M,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.1 hrs × Bs16.2/hr,148.05,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1687.7,1732.53
TX05486,F101,manufactura,La Paz,M,True,4,Jueves,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,88.93,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1687.7,1732.53
TX05487,F101,manufactura,La Paz,M,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx1,28.84,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1661.47,1789.62
TX05488,F101,manufactura,La Paz,M,True,5,Viernes,M1A_VENTAS,venta_contado,Venta manufactura día 5 tx3,45.98,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1661.47,1789.62
TX05489,F101,manufactura,La Paz,M,True,5,Viernes,M1A_VENTAS,venta_credito,Venta manufactura día 5 tx4,70.56,USD,7.43,credito,True,cliente,1110,4020.0,False,0.0,0.0,1661.47,1789.62
TX05490,F101,manufactura,La Paz,M,True,5,Viernes,M1A_VENTAS,venta_credito,Venta manufactura día 5 tx5,20.94,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,1661.47,1789.62
TX05491,F101,manufactura,La Paz,M,True,5,Viernes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,67.17,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1661.47,1789.62
TX05492,F101,manufactura,La Paz,M,True,5,Viernes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,5.56,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1661.47,1789.62
TX05493,F101,manufactura,La Paz,M,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.1 hrs × Bs16.2/hr,148.05,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1661.47,1789.62
TX05494,F101,manufactura,La Paz,M,True,5,Viernes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,28.33,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1661.47,1789.62
TX05495,F101,manufactura,La Paz,M,True,6,Sábado,M1A_VENTAS,venta_contado,Venta manufactura día 6 tx1,327.33,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1988.8,1789.62
TX05496,F101,manufactura,La Paz,M,True,6,Sábado,M1A_VENTAS,venta_credito,Venta manufactura día 6 tx2,9.76,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,1988.8,1789.62
TX05497,F101,manufactura,La Paz,M,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.1 hrs × Bs16.2/hr,148.05,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1988.8,1789.62
TX05498,F101,manufactura,La Paz,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,1988.8,1789.62
TX05499,F102,manufactura,Cochabamba,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx1,105.52,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,804.21,2579.17
TX05500,F102,manufactura,Cochabamba,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx2,26.51,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,804.21,2579.17
TX05501,F102,manufactura,Cochabamba,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx3,84.62,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,804.21,2579.17
TX05502,F102,manufactura,Cochabamba,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta manufactura día 1 tx4,45.26,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,804.21,2579.17
TX05503,F102,manufactura,Cochabamba,F,True,1,Lunes,M1A_VENTAS,venta_credito,Venta manufactura día 1 tx5,10.16,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,804.21,2579.17
TX05504,F102,manufactura,Cochabamba,F,True,1,Lunes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,129.36,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,804.21,2579.17
TX05505,F102,manufactura,Cochabamba,F,True,1,Lunes,M3_GASTOS_OP,gasto_servicios,Gas / agua / luz / internet,66.43,Bs,0.0,efectivo,False,servicio_basico,6030,1010.0,False,0.0,0.0,804.21,2579.17
TX05506,F102,manufactura,Cochabamba,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.7 hrs × Bs14.9/hr,143.88,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,804.21,2579.17
TX05507,F102,manufactura,Cochabamba,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 5.8 hrs,72.87,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,804.21,2579.17
TX05508,F102,manufactura,Cochabamba,F,True,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,25.39,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,804.21,2579.17
TX05509,F102,manufactura,Cochabamba,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx1,33.84,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,835.87,2659.15
TX05510,F102,manufactura,Cochabamba,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx2,84.15,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,835.87,2659.15
TX05511,F102,manufactura,Cochabamba,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta manufactura día 2 tx3,56.53,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,835.87,2659.15
TX05512,F102,manufactura,Cochabamba,F,True,2,Martes,M1A_VENTAS,venta_credito,Venta manufactura día 2 tx4,82.24,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,835.87,2659.15
TX05513,F102,manufactura,Cochabamba,F,True,2,Martes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería manufactura,94.1,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,835.87,2659.15
TX05514,F102,manufactura,Cochabamba,F,True,2,Martes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,11.37,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,835.87,2659.15
TX05515,F102,manufactura,Cochabamba,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.7 hrs × Bs14.9/hr,143.88,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,835.87,2659.15
